InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536587,22867,HAND WARMER BIRD DESIGN,12,12/1/2010 16:33,2.1,14142.0,United Kingdom
536618,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,12/2/2010 10:17,0.29,17017.0,United Kingdom
536563,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2010 15:08,8.5,17760.0,United Kingdom
536592,22865,HAND WARMER OWL DESIGN,7,12/1/2010 17:06,4.21,,United Kingdom
536551,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,12/1/2010 14:34,2.95,17346.0,United Kingdom
536592,22091,EMPIRE TISSUE BOX,2,12/1/2010 17:06,2.51,,United Kingdom
536698,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/2/2010 12:28,1.65,15363.0,United Kingdom
536634,21967,PACK OF 12 SKULL TISSUES,12,12/2/2010 11:21,0.29,18041.0,United Kingdom
536604,22961,JAM MAKING SET PRINTED,24,12/2/2010 8:43,1.45,14741.0,United Kingdom
536635,21754,HOME BUILDING BLOCK WORD,6,12/2/2010 11:22,5.95,15955.0,United Kingdom
536592,22834,HAND WARMER BABUSHKA DESIGN,3,12/1/2010 17:06,4.21,,United Kingdom
536615,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,12/2/2010 10:09,4.65,14047.0,United Kingdom
536637,22920,HERB MARKER BASIL,1,12/2/2010 11:35,0.65,18041.0,United Kingdom
536733,22333,RETROSPOT PARTY BAG + STICKER SET,16,12/2/2010 12:50,1.65,15738.0,United Kingdom
536592,21544,SKULLS  WATER TRANSFER TATTOOS ,1,12/1/2010 17:06,1.66,,United Kingdom
536741,72133,COLUMBIAN CANDLE RECTANGLE,6,12/2/2010 13:11,1.25,13117.0,United Kingdom
536592,22283,6 EGG HOUSE PAINTED WOOD,1,12/1/2010 17:06,16.13,,United Kingdom
536592,84609,TALL ROCOCO CANDLE HOLDER,1,12/1/2010 17:06,16.98,,United Kingdom
536569,22713,CARD I LOVE LONDON ,12,12/1/2010 15:35,0.42,16274.0,United Kingdom
536685,22803,IVORY EMBROIDERED QUILT ,2,12/2/2010 12:23,35.75,17850.0,United Kingdom
536592,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,12/1/2010 17:06,2.13,,United Kingdom
536592,22325,MOBILE VINTAGE HEARTS ,1,12/1/2010 17:06,11.87,,United Kingdom
536633,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,12/2/2010 11:20,0.85,14901.0,United Kingdom
536643,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,12/2/2010 11:57,4.25,14390.0,United Kingdom
536592,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,12/1/2010 17:06,5.91,,United Kingdom
536597,21703,BAG 125g SWIRLY MARBLES,4,12/1/2010 17:35,0.42,18011.0,United Kingdom
536592,17084P,DRAGONS BLOOD INCENSE,1,12/1/2010 17:06,0.43,,United Kingdom
536637,22917,HERB MARKER ROSEMARY,1,12/2/2010 11:35,0.65,18041.0,United Kingdom
536592,22918,HERB MARKER PARSLEY,1,12/1/2010 17:06,1.66,,United Kingdom
536592,22547,MINI JIGSAW DINOSAUR ,1,12/1/2010 17:06,0.85,,United Kingdom
536570,84836,ZINC METAL HEART DECORATION,12,12/1/2010 15:35,1.25,14496.0,United Kingdom
536551,22629,SPACEBOY LUNCH BOX ,1,12/1/2010 14:34,1.95,17346.0,United Kingdom
536621,22491,PACK OF 12 COLOURED PENCILS,24,12/2/2010 10:35,0.85,13108.0,United Kingdom
536591,22357,KINGS CHOICE BISCUIT TIN,1,12/1/2010 16:58,4.25,14606.0,United Kingdom
536607,22624,IVORY KITCHEN SCALES,2,12/2/2010 9:29,8.5,17732.0,United Kingdom
536572,22121,NOEL WOODEN BLOCK LETTERS ,3,12/1/2010 15:40,5.95,16539.0,United Kingdom
536592,84580,MOUSE TOY WITH PINK T-SHIRT,2,12/1/2010 17:06,4.21,,United Kingdom
536611,21889,WOODEN BOX OF DOMINOES,12,12/2/2010 9:43,1.25,15752.0,United Kingdom
536587,22355,CHARLOTTE BAG SUKI DESIGN,10,12/1/2010 16:33,0.85,14142.0,United Kingdom
536592,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/1/2010 17:06,4.21,,United Kingdom
536628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/2/2010 10:54,3.39,17850.0,United Kingdom
536635,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,8,12/2/2010 11:22,4.25,15955.0,United Kingdom
536580,22972,CHILDRENS SPACEBOY MUG,12,12/1/2010 16:17,1.65,17690.0,United Kingdom
536592,22603,CHRISTMAS RETROSPOT TREE WOOD,1,12/1/2010 17:06,1.66,,United Kingdom
536621,21790,VINTAGE SNAP CARDS,48,12/2/2010 10:35,0.85,13108.0,United Kingdom
536640,22633,HAND WARMER UNION JACK,1,12/2/2010 11:45,2.1,,United Kingdom
536561,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,12/1/2010 15:06,1.95,12921.0,United Kingdom
536640,22867,HAND WARMER BIRD DESIGN,1,12/2/2010 11:45,2.1,,United Kingdom
536592,22969,HOMEMADE JAM SCENTED CANDLES,9,12/1/2010 17:06,3.36,,United Kingdom
536600,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/2/2010 8:32,2.55,17850.0,United Kingdom
536624,22927,GREEN GIANT GARDEN THERMOMETER,2,12/2/2010 10:45,5.95,13418.0,United Kingdom
536557,20616,CHERRY BLOSSOM PASSPORT COVER,2,12/1/2010 14:41,2.1,17841.0,United Kingdom
536633,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,12/2/2010 11:20,0.55,14901.0,United Kingdom
536578,21484,CHICK GREY HOT WATER BOTTLE,8,12/1/2010 16:15,3.45,17690.0,United Kingdom
536612,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,12/2/2010 9:44,4.25,17850.0,United Kingdom
536592,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,1,12/1/2010 17:06,2.51,,United Kingdom
536560,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,12/1/2010 15:00,1.25,13093.0,United Kingdom
536638,21161,KEEP OUT BOYS DOOR HANGER ,12,12/2/2010 11:41,1.45,16244.0,United Kingdom
536592,84658,WHITE STITCHED CUSHION COVER,3,12/1/2010 17:06,6.95,,United Kingdom
536663,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,12/2/2010 12:07,2.55,16546.0,United Kingdom
536597,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,12/1/2010 17:35,9.95,18011.0,United Kingdom
536601,22632,HAND WARMER RED POLKA DOT,6,12/2/2010 8:33,1.85,17850.0,United Kingdom
536618,22434,BALLOON PUMP WITH 10 BALLOONS,16,12/2/2010 10:17,1.95,17017.0,United Kingdom
536592,22940,FELTCRAFT CHRISTMAS FAIRY,3,12/1/2010 17:06,8.47,,United Kingdom
536631,22632,HAND WARMER RED POLKA DOT,6,12/2/2010 10:58,1.85,17850.0,United Kingdom
536600,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,12/2/2010 8:32,3.39,17850.0,United Kingdom
